%time,field.header.seq,field.header.stamp,field.header.frame_id,field.ns,field.id,field.type,field.action,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.scale.x,field.scale.y,field.scale.z,field.color.r,field.color.g,field.color.b,field.color.a,field.lifetime,field.frame_locked,field.points0.x,field.points0.y,field.points0.z,field.text,field.mesh_resource,field.mesh_use_embedded_materials
1555597501512725920,407,1555597501512485980,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00115912186448,0.414000034332,,,0
1555597501547555744,408,1555597501547307014,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0148877641186,0.000263060675934,0.413000017405,,,0
1555597501594558099,409,1555597501594265937,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00205454626121,0.414000034332,,,0
1555597501617546636,410,1555597501617269992,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00115632207599,0.413000017405,,,0
1555597501649501664,411,1555597501649158000,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0148877641186,0.00115632207599,0.413000017405,,,0
1555597501692576195,412,1555597501692310094,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0148877641186,0.00204958347604,0.413000017405,,,0
1555597501714269660,413,1555597501714030027,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00204958347604,0.413000017405,,,0
1555597501745272654,414,1555597501745013952,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00115912186448,0.414000034332,,,0
1555597501786552192,415,1555597501786287069,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0148877641186,0.00115632207599,0.413000017405,,,0
1555597501831052201,416,1555597501830781936,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00294997030869,0.414000034332,,,0
1555597501852442819,417,1555597501852179050,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00204958347604,0.413000017405,,,0
1555597501879339046,418,1555597501879080057,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0148877641186,0.00115632207599,0.413000017405,,,0
1555597501932239849,419,1555597501931888103,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00205454626121,0.414000034332,,,0
1555597501967462886,420,1555597501967202901,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00205454626121,0.414000034332,,,0
1555597501999629660,421,1555597501999237060,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00115632207599,0.413000017405,,,0
1555597502033316142,422,1555597502032978057,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0148877641186,0.00204958347604,0.413000017405,,,0
1555597502057408629,423,1555597502057152986,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00115912186448,0.414000034332,,,0
1555597502086724098,424,1555597502086344957,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00204958347604,0.413000017405,,,0
1555597502129191366,425,1555597502128890991,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00205454626121,0.414000034332,,,0
1555597502152621850,426,1555597502152379989,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0148877641186,0.00204958347604,0.413000017405,,,0
1555597502186646949,427,1555597502186372041,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00205454626121,0.414000034332,,,0
1555597502232597421,428,1555597502232265949,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00205454626121,0.414000034332,,,0
1555597502257303019,429,1555597502257059097,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00204958347604,0.413000017405,,,0
1555597502287230510,430,1555597502286962032,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00294284475967,0.413000017405,,,0
1555597502312096481,431,1555597502311840057,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00204958347604,0.413000017405,,,0
1555597502362941804,432,1555597502362648963,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00205454626121,0.414000034332,,,0
1555597502397848431,433,1555597502397579908,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00205454626121,0.414000034332,,,0
1555597502430943738,434,1555597502430598974,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00204958347604,0.413000017405,,,0
1555597502457034996,435,1555597502456728935,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00294997030869,0.414000034332,,,0
1555597502483380996,436,1555597502483139038,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00294997030869,0.414000034332,,,0
1555597502525994472,437,1555597502525707960,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00294997030869,0.414000034332,,,0
1555597502557779393,438,1555597502557418107,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00204958347604,0.413000017405,,,0
1555597502581183305,439,1555597502580941915,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0166759360582,0.00383610604331,0.413000017405,,,0
1555597502616951324,440,1555597502616660118,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0149238128215,0.00294997030869,0.414000034332,,,0
1555597502653646528,441,1555597502653409004,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0158200636506,0.00294997030869,0.414000034332,,,0
1555597502702219488,442,1555597502701908111,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00384539458901,0.414000034332,,,0
1555597502726571347,443,1555597502726255893,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00204958347604,0.413000017405,,,0
1555597502754537190,444,1555597502754282951,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00204958347604,0.413000017405,,,0
1555597502779335388,445,1555597502779088020,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00294997030869,0.414000034332,,,0
1555597502824674513,446,1555597502824378967,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00294997030869,0.414000034332,,,0
1555597502846738693,447,1555597502846497058,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00294997030869,0.414000034332,,,0
1555597502898201388,448,1555597502897921085,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00294997030869,0.414000034332,,,0
1555597502933650154,449,1555597502933352947,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00294997030869,0.414000034332,,,0
1555597502969046317,450,1555597502968765974,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00384539458901,0.414000034332,,,0
1555597502998179658,451,1555597502997912883,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00294284475967,0.413000017405,,,0
1555597503024493629,452,1555597503024252891,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00294997030869,0.414000034332,,,0
1555597503059647235,453,1555597503059334993,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00294997030869,0.414000034332,,,0
1555597503082114606,454,1555597503081861972,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0157818496227,0.00294284475967,0.413000017405,,,0
1555597503116218616,455,1555597503115957021,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00384539458901,0.414000034332,,,0
1555597503157488794,456,1555597503157191038,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00294997030869,0.414000034332,,,0
1555597503180245605,457,1555597503179968118,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0176125671715,0.00294997030869,0.414000034332,,,0
1555597503224880458,458,1555597503224611043,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0167163144797,0.00205454626121,0.414000034332,,,0
1555597503254977723,459,1555597503254693984,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0175700224936,0.00204958347604,0.413000017405,,,0
1555597503307749118,460,1555597503307461977,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0184641107917,0.00204958347604,0.413000017405,,,0
1555597503344201476,461,1555597503343910932,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0176125671715,0.00115912186448,0.414000034332,,,0
1555597503377969157,462,1555597503377733945,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0185088180006,0.00205454626121,0.414000034332,,,0
1555597503410746901,463,1555597503410470962,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0185088180006,0.000263697642367,0.414000034332,,,0
1555597503433024006,464,1555597503432629108,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0184641107917,-0.00152346200775,0.413000017405,,,0
1555597503465338059,465,1555597503465064048,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0193581953645,-0.00152346200775,0.413000017405,,,0
1555597503487364184,466,1555597503487112998,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0238863267004,0.000263697642367,0.414000034332,,,0
1555597503525539615,467,1555597503525132894,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.021146370098,-0.0024167234078,0.413000017405,,,0
1555597503553459111,468,1555597503553215980,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0238863267004,-0.00510884774849,0.414000034332,,,0
1555597503595966089,469,1555597503595664024,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0248424392194,-0.0051211877726,0.415000021458,,,0
1555597503619719444,470,1555597503619469881,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0265750810504,-0.00689969630912,0.414000034332,,,0
1555597503654250297,471,1555597503653913974,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0312063656747,-0.0069330278784,0.416000008583,,,0
1555597503701507170,472,1555597503701210021,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0329281836748,-0.00781394913793,0.415000021458,,,0
1555597503738416119,473,1555597503738185882,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.033908110112,-0.00873252749443,0.416000008583,,,0
1555597503760905427,474,1555597503760582923,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.033908110112,-0.00963227730244,0.416000008583,,,0
1555597503793325012,475,1555597503793040037,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.033908110112,-0.0105320271105,0.416000008583,,,0
1555597503814908370,476,1555597503814626932,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0347250178456,-0.00960912276059,0.415000021458,,,0
1555597503853009295,477,1555597503852731943,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0347250178456,-0.0114042973146,0.415000021458,,,0
1555597503895344057,478,1555597503895009994,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0337450951338,-0.0104813929647,0.414000034332,,,0
1555597503932223644,479,1555597503931937932,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0337450951338,-0.0113768177107,0.414000034332,,,0
1555597503956702664,480,1555597503956387996,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0336635820568,-0.0104560749605,0.413000017405,,,0
1555597503985875485,481,1555597503985634088,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0346413441002,-0.0113768177107,0.414000034332,,,0
1555597504024404301,482,1555597504023842096,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0354517512023,-0.0104560749605,0.413000017405,,,0
1555597504069543340,483,1555597504069225072,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0353659130633,-0.00953966006637,0.412000030279,,,0
1555597504100979269,484,1555597504100642919,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0352800749242,-0.00951650459319,0.411000013351,,,0
1555597504144179097,485,1555597504136249065,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0361698307097,-0.00862756930292,0.411000013351,,,0
1555597504169287062,486,1555597504168978929,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0378570109606,-0.00771980546415,0.410000026226,,,0
1555597504196391132,487,1555597504196151018,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0394388660789,-0.00856459513307,0.408000022173,,,0
1555597504230034341,488,1555597504229764938,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0394388660789,-0.00944704096764,0.408000022173,,,0
1555597504250592289,489,1555597504250300884,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0419854931533,-0.00854360312223,0.407000005245,,,0
1555597504282876994,490,1555597504282588005,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0445191338658,-0.00588824693114,0.40600001812,,,0
1555597504332380491,491,1555597504332014083,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0461630187929,-0.00499778613448,0.405000030994,,,0
1555597504355794622,492,1555597504355480909,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0476799272001,-0.00322983996011,0.403000026941,,,0
1555597504384692313,493,1555597504384426116,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0493021607399,-0.00148288556375,0.402000010014,,,0
1555597504412513000,494,1555597504412234067,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0519129782915,0.00025605421979,0.402000010014,,,0
1555597504474846496,495,1555597504474606990,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0553940720856,0.00460340362042,0.402000010014,,,0
1555597504508932664,496,1555597504508647918,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0580048933625,0.008081282489,0.402000010014,,,0
1555597504543033759,497,1555597504542773008,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0597454383969,0.00895075313747,0.402000010014,,,0
1555597504573743187,498,1555597504573352098,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0617918819189,0.0116166714579,0.404000014067,,,0
1555597504599338857,499,1555597504599042892,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0633838102221,0.01507444866,0.403000026941,,,0
1555597504628246918,500,1555597504627919912,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0644156932831,0.0159856490791,0.404000014067,,,0
1555597504652842066,501,1555597504652546882,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0644156932831,0.0177332405001,0.404000014067,,,0
1555597504685863334,502,1555597504685592889,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0657751187682,0.022266343236,0.407000005245,,,0
1555597504721796603,503,1555597504721448898,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0677032619715,0.0258508417755,0.408000022173,,,0
1555597504767169851,504,1555597504766828060,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0659367367625,0.0223210528493,0.408000022173,,,0
1555597504799736554,505,1555597504799453020,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0656135156751,0.026602242142,0.40600001812,,,0
1555597504829021318,506,1555597504828721046,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0673713833094,0.028358483687,0.40600001812,,,0
1555597504854946193,507,1555597504854617118,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0692995116115,0.0328297503293,0.407000005245,,,0
1555597504884655246,508,1555597504884378910,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0692995116115,0.0354706048965,0.407000005245,,,0
1555597504934690847,509,1555597504934381961,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0682503134012,0.0362615771592,0.40600001812,,,0
1555597504961928300,510,1555597504961615085,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0645751431584,0.03792418167,0.405000030994,,,0
1555597504992964500,511,1555597504992595911,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0682503134012,0.0406521819532,0.40600001812,,,0
1555597505025305454,512,1555597505024969100,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0670395046473,0.0456946976483,0.404000014067,,,0
1555597505056326917,513,1555597505055885076,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0652902945876,0.0491898804903,0.404000014067,,,0
1555597505103337172,514,1555597505102925062,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0652902945876,0.0553064495325,0.404000014067,,,0
1555597505139974994,515,1555597505139624118,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0625113770366,0.0586560890079,0.403000026941,,,0
