time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
1.753771,-0.080917486561,-0.997854502519,-1.18883511061,1.9378012303,0.672267080291,1.02815062308,-0.498160260866,100.0,-0.0172572838637,-0.913869054383,-0.611291343972,1.25517977969,0.422995202259,1.44961184455,-1.94240317266,4.18679571152
1.763834,-0.0813009817579,-0.997854502519,-1.18730112982,1.9378012303,0.672267080291,1.02776712788,-0.497393270472,100.0,-0.0141893222879,-0.916937015959,-0.612441829563,1.25249531331,0.422995202259,1.45421378692,-1.93933521108,4.18679571152
1.773776,-0.0816844769549,-0.99900498811,-1.18806812022,1.93818472549,0.671883585094,1.02930110867,-0.497776765669,100.0,-0.0122718463031,-0.918087501549,-0.613975810351,1.25019434213,0.422995202259,1.4565147581,-1.93588375431,4.18679571152
1.783761,-0.0816844769549,-0.998237997716,-1.18768462502,1.9378012303,0.671883585094,1.02738363269,-0.498160260866,100.0,-0.0080533991364,-0.919621482337,-0.615893286336,1.24827686614,0.422611707062,1.45996621487,-1.93243229754,4.18679571152
1.793756,-0.0832184577428,-0.998621492913,-1.18883511061,1.93818472549,0.6711165947,1.02776712788,-0.497776765669,100.0,-0.00575242795457,-0.921922453519,-0.61666027673,1.24559239976,0.421461221472,1.46418466204,-1.92821385037,4.18679571152
1.803769,-0.080917486561,-0.997471007322,-1.18806812022,1.9374177351,0.672267080291,1.02853411828,-0.497009775275,100.0,-0.00383495196971,-0.924223424701,-0.618577752715,1.24329142858,0.422228211865,1.4684031092,-1.92399540321,4.18679571152
1.813764,-0.0813009817579,-0.997854502519,-1.18768462502,1.93818472549,0.672267080291,1.02930110867,-0.497393270472,100.0,0.0,-0.925373910292,-0.6204952287,1.2409904574,0.422228211865,1.47300505157,-1.92054394643,4.18679571152
1.823759,-0.0824514673488,-0.999388483307,-1.18806812022,1.93818472549,0.672267080291,1.02776712788,-0.498543756063,100.0,0.00230097118183,-0.926524395883,-0.621645714291,1.23792249582,0.421077726275,1.47684000354,-1.91594200407,4.18679571152
1.833747,-0.0816844769549,-0.998237997716,-1.18806812022,1.93818472549,0.673034070685,1.02776712788,-0.497776765669,100.0,0.00421844716668,-0.928441871868,-0.622029209488,1.23562152464,0.420694231078,1.4814419459,-1.91134006171,4.18679571152
1.843828,-0.0816844769549,-0.997854502519,-1.18806812022,1.93856822069,0.672267080291,1.02815062308,-0.498160260866,100.0,0.00766990393943,-0.930742843049,-0.623563190275,1.23293705826,0.419927240684,1.48642738346,-1.90712161454,4.18679571152
1.853801,-0.0820679721519,-0.997471007322,-1.18806812022,1.9378012303,0.672650575488,1.02815062308,-0.498160260866,100.0,0.0103543703182,-0.93189332864,-0.624330180669,1.22986909669,0.420694231078,1.49217981142,-1.90290316737,4.18679571152
1.863777,-0.0813009817579,-0.99900498811,-1.18768462502,1.93818472549,0.672267080291,1.02853411828,-0.498160260866,100.0,0.013038836697,-0.933427309428,-0.625864161457,1.22680113511,0.41916025029,1.49754874417,-1.89753423461,4.18679571152
1.873831,-0.0813009817579,-0.997854502519,-1.18768462502,1.93856822069,0.671500089897,1.02815062308,-0.497776765669,100.0,0.0149563126819,-0.934577795019,-0.626631151851,1.22373317354,0.418009764699,1.50291767693,-1.89216530186,4.18679571152
1.883832,-0.0816844769549,-0.998237997716,-1.18730112982,1.93895171589,0.672267080291,1.02776712788,-0.498160260866,100.0,0.0176407790607,-0.936495271004,-0.627781637442,1.22028171676,0.417242774305,1.50867010489,-1.88756335949,4.18679571152
1.893834,-0.0816844769549,-0.998237997716,-1.18806812022,1.93856822069,0.672267080291,1.02968460387,-0.497393270472,100.0,0.0210922358334,-0.937645756595,-0.628932123033,1.21644676479,0.417242774305,1.51442253284,-1.88219442674,4.18679571152
1.903831,-0.0816844769549,-0.997471007322,-1.18845161541,1.93856822069,0.671883585094,1.02815062308,-0.498160260866,100.0,0.0230097118183,-0.938412746989,-0.630082608624,1.21299530802,0.417242774305,1.52132544639,-1.87720898917,4.18679571152
1.913786,-0.0820679721519,-0.998621492913,-1.18883511061,1.9378012303,0.671883585094,1.02815062308,-0.498160260866,100.0,0.0260776733941,-0.940330222974,-0.631616589412,1.20954385125,0.416859279108,1.52746136954,-1.87145656122,4.18679571152
1.923772,-0.0813009817579,-0.99900498811,-1.18768462502,1.93818472549,0.672267080291,1.02891761347,-0.498543756063,100.0,0.0283786445759,-0.940330222974,-0.632000084609,1.20609239447,0.415708793517,1.53474777828,-1.86570413327,4.18679571152
1.933834,-0.0816844769549,-0.997854502519,-1.18845161541,1.93818472549,0.672650575488,1.02738363269,-0.498160260866,100.0,0.0310631109547,-0.942247698959,-0.633917560594,1.20187394731,0.416092288714,1.54165069182,-1.85995170531,4.18679571152
1.943836,-0.0813009817579,-0.998237997716,-1.18806812022,1.93856822069,0.6711165947,1.02853411828,-0.497776765669,100.0,0.0329805869395,-0.94339818455,-0.634684550988,1.19803899534,0.416092288714,1.54932059576,-1.85381578216,4.18679571152
1.953783,-0.0813009817579,-0.998621492913,-1.18768462502,1.9378012303,0.672267080291,1.02776712788,-0.497776765669,100.0,0.0364320437123,-0.94339818455,-0.635451541382,1.19343705297,0.416092288714,1.55622350931,-1.84691286861,4.18679571152
1.963859,-0.0816844769549,-0.997854502519,-1.18768462502,1.93818472549,0.671883585094,1.02853411828,-0.497776765669,100.0,0.0371990341062,-0.944932165337,-0.636602026972,1.18921860581,0.415708793517,1.56389341325,-1.84154393586,4.18679571152
1.973834,-0.0824514673488,-0.998237997716,-1.18806812022,1.93818472549,0.671500089897,1.02815062308,-0.497776765669,100.0,0.040266995682,-0.945699155731,-0.636985522169,1.18538365384,0.416092288714,1.5704128316,-1.83425752711,4.18679571152
1.983809,-0.0816844769549,-0.998237997716,-1.18806812022,1.93895171589,0.671500089897,1.02776712788,-0.497776765669,100.0,0.0429514620608,-0.947233136519,-0.637752512563,1.18116520667,0.416092288714,1.57961671633,-1.82773810877,4.18679571152
1.993787,-0.0813009817579,-0.998237997716,-1.18845161541,1.9378012303,0.672267080291,1.02815062308,-0.497393270472,100.0,0.0448689380456,-0.947616631716,-0.640053483745,1.17656326431,0.417242774305,1.58651962987,-1.82045170002,4.18679571152
2.003835,-0.0820679721519,-0.997854502519,-1.18806812022,1.9378012303,0.672267080291,1.02776712788,-0.498543756063,100.0,0.0475534044244,-0.948767117307,-0.640436978942,1.17272831234,0.415708793517,1.59418953381,-1.81354878648,4.18679571152
2.013802,-0.0824514673488,-0.998237997716,-1.18768462502,1.9378012303,0.672267080291,1.02776712788,-0.497776765669,100.0,0.0502378708032,-0.949150612504,-0.640436978942,1.16812636997,0.41532529832,1.60262642814,-1.80472839695,4.18679571152
2.023767,-0.0813009817579,-0.998621492913,-1.18845161541,1.9378012303,0.671883585094,1.02776712788,-0.498543756063,100.0,0.0517718515911,-0.949917602898,-0.64197095973,1.16314093241,0.416092288714,1.60991283689,-1.7974419882,4.18679571152
2.033763,-0.0816844769549,-0.99900498811,-1.18806812022,1.93856822069,0.672267080291,1.02815062308,-0.498160260866,100.0,0.054072822773,-0.951068088489,-0.642354454927,1.15853899005,0.41532529832,1.61873322642,-1.79015557946,4.18679571152
2.043830,-0.0820679721519,-0.997087512126,-1.18768462502,1.9378012303,0.671883585094,1.02815062308,-0.498543756063,100.0,0.0563737939548,-0.951068088489,-0.643121445321,1.15355355249,0.416859279108,1.62601963516,-1.78171868513,4.18679571152
2.053837,-0.0828349625458,-0.997854502519,-1.18730112982,1.9378012303,0.672267080291,1.02738363269,-0.497776765669,100.0,0.0579077747427,-0.952602069277,-0.643121445321,1.14856811493,0.415708793517,1.63445652949,-1.77443227639,4.18679571152
2.063784,-0.0820679721519,-0.99900498811,-1.18806812022,1.9378012303,0.671883585094,1.02815062308,-0.497776765669,100.0,0.0598252507275,-0.952602069277,-0.643504940518,1.14396617257,0.416092288714,1.64212643343,-1.76637887725,4.18679571152
2.073773,-0.0824514673488,-0.99900498811,-1.18806812022,1.9378012303,0.6711165947,1.02891761347,-0.497776765669,100.0,0.0617427267124,-0.953752554868,-0.644271930912,1.13821374461,0.415708793517,1.65017983257,-1.75832547811,4.18679571152
2.083804,-0.080533991364,-0.997087512126,-1.18883511061,1.9378012303,0.671500089897,1.02853411828,-0.498160260866,100.0,0.0636602026972,-0.953369059671,-0.644271930912,1.13284481185,0.416859279108,1.65784973651,-1.75180605977,4.18679571152
2.093785,-0.0828349625458,-0.998237997716,-1.18845161541,1.9378012303,0.672650575488,1.02776712788,-0.497776765669,100.0,0.0655776786821,-0.953369059671,-0.645038921306,1.12785937429,0.415708793517,1.66551964045,-1.74413615583,4.18679571152
2.103804,-0.0816844769549,-0.998621492913,-1.18730112982,1.9374177351,0.671883585094,1.02891761347,-0.498543756063,100.0,0.067495154667,-0.954136050065,-0.645038921306,1.12249044154,0.416092288714,1.67472352517,-1.73608275669,4.18679571152
2.113832,-0.0820679721519,-0.997471007322,-1.18806812022,1.9378012303,0.671500089897,1.02853411828,-0.498160260866,100.0,0.0690291354548,-0.955286535656,-0.644271930912,1.11712150878,0.41532529832,1.68316041951,-1.72994683354,4.18679571152
2.123766,-0.0813009817579,-0.997854502519,-1.18768462502,1.93818472549,0.672267080291,1.02815062308,-0.497776765669,100.0,0.0709466114397,-0.954903040459,-0.644271930912,1.11136908082,0.415708793517,1.69083032345,-1.72342741519,4.18679571152
2.133830,-0.0820679721519,-0.997854502519,-1.18806812022,1.93818472549,0.671883585094,1.02738363269,-0.497776765669,100.0,0.0728640874246,-0.954903040459,-0.644655426109,1.10561665287,0.416092288714,1.69850022739,-1.71729149204,4.18679571152
2.143801,-0.080533991364,-0.997854502519,-1.18806812022,1.93818472549,0.671883585094,1.02815062308,-0.498543756063,100.0,0.0751650586064,-0.954903040459,-0.645038921306,1.09948072972,0.416092288714,1.70578663613,-1.71230605448,4.18679571152
2.153780,-0.0816844769549,-0.997471007322,-1.18845161541,1.9378012303,0.671883585094,1.02700013749,-0.498160260866,100.0,0.0755485538034,-0.95605352605,-0.644655426109,1.09487878735,0.415708793517,1.71384003526,-1.70693712172,4.18679571152
2.163771,-0.0824514673488,-0.998237997716,-1.18806812022,1.93818472549,0.671500089897,1.02738363269,-0.498543756063,100.0,0.0774660297882,-0.955286535656,-0.645038921306,1.08797587381,0.415708793517,1.7215099392,-1.70080119857,4.18679571152
2.173791,-0.0813009817579,-0.998237997716,-1.18845161541,1.93818472549,0.671883585094,1.02738363269,-0.497776765669,100.0,0.0790000105761,-0.955286535656,-0.645038921306,1.08145645546,0.41532529832,1.72917984314,-1.69466527542,4.18679571152
2.183805,-0.0813009817579,-0.997854502519,-1.18845161541,1.9378012303,0.671500089897,1.02891761347,-0.498543756063,100.0,0.0793835057731,-0.955286535656,-0.644655426109,1.0764710179,0.41532529832,1.73684974708,-1.68967983786,4.18679571152
2.193782,-0.0816844769549,-0.997471007322,-1.18768462502,1.9374177351,0.671500089897,1.02853411828,-0.498160260866,100.0,0.0820679721519,-0.955670030853,-0.645038921306,1.06956810435,0.41532529832,1.74413615583,-1.6843109051,4.18679571152
2.203759,-0.0820679721519,-0.997854502519,-1.18768462502,1.9378012303,0.671883585094,1.02776712788,-0.497776765669,100.0,0.0839854481367,-0.955286535656,-0.644271930912,1.0634321812,0.415708793517,1.74912159339,-1.67970896273,4.18679571152
2.213830,-0.0820679721519,-0.997854502519,-1.18730112982,1.9378012303,0.672267080291,1.02891761347,-0.498160260866,100.0,0.0847524385307,-0.954903040459,-0.645038921306,1.05767975325,0.414941803123,1.75679149733,-1.67664100116,4.18679571152
2.223770,-0.0816844769549,-0.997854502519,-1.18845161541,1.9378012303,0.672267080291,1.02891761347,-0.498160260866,100.0,0.0862864193186,-0.954519545262,-0.644655426109,1.05192732529,0.416092288714,1.76254392528,-1.67395653478,4.18679571152
2.233834,-0.0813009817579,-0.99900498811,-1.18806812022,1.9378012303,0.672267080291,1.02853411828,-0.498160260866,100.0,0.0878204001064,-0.955670030853,-0.6458059117,1.04502441175,0.41532529832,1.76829635323,-1.6708885732,4.18679571152
2.243781,-0.0816844769549,-0.997854502519,-1.18806812022,1.9378012303,0.672267080291,1.02738363269,-0.498160260866,100.0,0.0889708856974,-0.953752554868,-0.644655426109,1.0381214982,0.416092288714,1.77366528599,-1.66782061163,4.18679571152
2.253830,-0.080917486561,-0.998237997716,-1.18806812022,1.93818472549,0.671883585094,1.02853411828,-0.498160260866,100.0,0.0912718568792,-0.954903040459,-0.645038921306,1.03198557505,0.416859279108,1.77865072355,-1.66551964045,4.18679571152
2.263776,-0.0813009817579,-0.997854502519,-1.18806812022,1.9378012303,0.671883585094,1.02930110867,-0.497393270472,100.0,0.0928058376671,-0.954136050065,-0.645038921306,1.0254661567,0.416859279108,1.78286917072,-1.66091769808,4.18679571152
2.273771,-0.0816844769549,-0.997854502519,-1.18768462502,1.93856822069,0.672267080291,1.02776712788,-0.497393270472,100.0,0.093956323258,-0.954519545262,-0.644655426109,1.01894673835,0.416092288714,1.78823810348,-1.65746624131,4.18679571152
2.283804,-0.0816844769549,-0.99900498811,-1.18768462502,1.93818472549,0.671500089897,1.02738363269,-0.498160260866,100.0,0.0958737992428,-0.954519545262,-0.645422416503,1.01204382481,0.416475783911,1.79245655064,-1.65516527013,4.18679571152
2.293778,-0.0820679721519,-0.99900498811,-1.18845161541,1.93818472549,0.671883585094,1.02853411828,-0.498160260866,100.0,0.0970242848338,-0.954136050065,-0.645038921306,1.00590790166,0.417242774305,1.79552451222,-1.65363128934,4.18679571152
2.303832,-0.0816844769549,-0.998621492913,-1.18845161541,1.9370342399,0.672267080291,1.02776712788,-0.497776765669,100.0,0.0989417608186,-0.954903040459,-0.644655426109,0.998621492913,0.415708793517,1.79897596899,-1.65056332776,4.18679571152
2.313979,-0.0816844769549,-0.998621492913,-1.18883511061,1.9370342399,0.671883585094,1.02776712788,-0.497776765669,100.0,0.0997087512126,-0.953752554868,-0.645422416503,0.992869064959,0.416475783911,1.80204393057,-1.64902934698,4.18679571152
2.323765,-0.0824514673488,-0.998237997716,-1.18806812022,1.9378012303,0.672650575488,1.02815062308,-0.498543756063,100.0,0.102009722394,-0.953752554868,-0.645038921306,0.985582656216,0.416475783911,1.80587888254,-1.6459613854,4.18679571152
2.333836,-0.0820679721519,-0.997471007322,-1.18806812022,1.93818472549,0.671883585094,1.02776712788,-0.497776765669,100.0,0.103160207985,-0.955286535656,-0.645038921306,0.978679742671,0.416092288714,1.80894684411,-1.64404390942,4.18679571152
2.343835,-0.0816844769549,-0.997854502519,-1.18845161541,1.9378012303,0.671883585094,1.02815062308,-0.498160260866,100.0,0.104694188773,-0.953752554868,-0.644271930912,0.972160324322,0.415708793517,1.8112478153,-1.64212643343,4.18679571152
2.353832,-0.0813009817579,-0.998237997716,-1.18845161541,1.9374177351,0.671500089897,1.02815062308,-0.49892725126,100.0,0.105844674364,-0.954903040459,-0.644655426109,0.965640905974,0.415708793517,1.81393228167,-1.64059245264,4.18679571152
2.363801,-0.0820679721519,-0.997854502519,-1.18845161541,1.9378012303,0.672267080291,1.02776712788,-0.497393270472,100.0,0.106995159955,-0.953752554868,-0.645038921306,0.957971002034,0.415708793517,1.81623325286,-1.63867497666,4.18679571152
2.373832,-0.0816844769549,-0.997854502519,-1.18806812022,1.93856822069,0.671883585094,1.02815062308,-0.498543756063,100.0,0.109296131137,-0.954519545262,-0.644655426109,0.951068088489,0.416859279108,1.81891771924,-1.63752449107,4.18679571152
2.383797,-0.0816844769549,-0.998237997716,-1.18806812022,1.93895171589,0.671883585094,1.02776712788,-0.498160260866,100.0,0.110446616728,-0.954519545262,-0.6458059117,0.94454867014,0.416092288714,1.82198568081,-1.63522351989,4.18679571152
2.393831,-0.0820679721519,-0.998237997716,-1.18806812022,1.93856822069,0.672267080291,1.02815062308,-0.497776765669,100.0,0.111213607122,-0.954136050065,-0.645038921306,0.936495271004,0.416092288714,1.82467014719,-1.6329225487,4.18679571152
2.403832,-0.0820679721519,-0.997854502519,-1.18845161541,1.93818472549,0.672650575488,1.02891761347,-0.497776765669,100.0,0.113514578304,-0.953752554868,-0.645422416503,0.929975852656,0.416092288714,1.82812160396,-1.63177206311,4.18679571152
2.413839,-0.0820679721519,-0.998621492913,-1.18768462502,1.9378012303,0.671883585094,1.02815062308,-0.497776765669,100.0,0.113514578304,-0.954136050065,-0.6458059117,0.921538958322,0.416475783911,1.83272354633,-1.62908759673,4.18679571152
2.423786,-0.0820679721519,-0.997854502519,-1.18730112982,1.9378012303,0.671883585094,1.02776712788,-0.497776765669,100.0,0.115048559091,-0.953369059671,-0.645422416503,0.914636044777,0.417242774305,1.8361750031,-1.62678662555,4.18679571152
2.434001,-0.0813009817579,-0.998237997716,-1.18806812022,1.9378012303,0.671883585094,1.02776712788,-0.498160260866,100.0,0.116199044682,-0.953369059671,-0.645038921306,0.906966140837,0.41532529832,1.84039345027,-1.62448565437,4.18679571152
2.443838,-0.0820679721519,-0.998237997716,-1.18806812022,1.93856822069,0.672650575488,1.02853411828,-0.498160260866,100.0,0.11773302547,-0.954136050065,-0.645038921306,0.898912741701,0.416092288714,1.84346141184,-1.6202672072,4.18679571152
2.453836,-0.080917486561,-0.998621492913,-1.18768462502,1.93856822069,0.671883585094,1.02815062308,-0.497393270472,100.0,0.118500015864,-0.953369059671,-0.645038921306,0.892009828155,0.417242774305,1.8480633542,-1.61758274083,4.18679571152
2.463775,-0.0816844769549,-0.998621492913,-1.18883511061,1.93818472549,0.671883585094,1.02700013749,-0.498160260866,100.0,0.120417491849,-0.953752554868,-0.645422416503,0.884723419413,0.41532529832,1.85228180137,-1.61298079846,4.18679571152
2.473772,-0.0820679721519,-0.999388483307,-1.18768462502,1.9378012303,0.671500089897,1.02815062308,-0.497393270472,100.0,0.120800987046,-0.952985564474,-0.645038921306,0.87628652508,0.416859279108,1.85765073413,-1.61067982728,4.18679571152
2.483804,-0.0816844769549,-0.997854502519,-1.18806812022,1.9378012303,0.6711165947,1.02891761347,-0.497776765669,100.0,0.122718463031,-0.952985564474,-0.645038921306,0.869383611534,0.416092288714,1.8614856861,-1.6076118657,4.18679571152
2.493783,-0.0824514673488,-0.998621492913,-1.18730112982,1.93856822069,0.672267080291,1.02968460387,-0.498160260866,100.0,0.123868948622,-0.952602069277,-0.645038921306,0.861713707595,0.415708793517,1.86417015248,-1.60300992334,4.18679571152
2.503793,-0.0820679721519,-0.998237997716,-1.18806812022,1.9374177351,0.672267080291,1.02815062308,-0.498160260866,100.0,0.12540292941,-0.951835078883,-0.644655426109,0.854427298852,0.416092288714,1.86685461886,-1.59840798098,4.18679571152
2.513879,-0.0820679721519,-0.998237997716,-1.18845161541,1.93818472549,0.672267080291,1.02853411828,-0.497776765669,100.0,0.126553415001,-0.951451583686,-0.645038921306,0.847907880504,0.416092288714,1.87145656122,-1.5949565242,4.18679571152
2.523836,-0.0824514673488,-0.997471007322,-1.18883511061,1.9374177351,0.671500089897,1.02738363269,-0.497776765669,100.0,0.127703900591,-0.95221857408,-0.645422416503,0.839854481367,0.416092288714,1.87490801799,-1.59112157223,4.18679571152
2.533835,-0.080917486561,-0.997854502519,-1.18768462502,1.9378012303,0.671883585094,1.02776712788,-0.497393270472,100.0,0.130771862167,-0.95221857408,-0.645422416503,0.833718558216,0.416475783911,1.87874296996,-1.58728662026,4.18679571152
2.543838,-0.0820679721519,-0.997854502519,-1.18806812022,1.9378012303,0.672267080291,1.02738363269,-0.497776765669,100.0,0.131155357364,-0.951451583686,-0.645422416503,0.826048654276,0.416092288714,1.88181093154,-1.5830681731,4.18679571152
2.553838,-0.0813009817579,-0.998621492913,-1.18806812022,1.93818472549,0.672650575488,1.02815062308,-0.497776765669,100.0,0.132689338152,-0.951835078883,-0.645038921306,0.819145740731,0.416092288714,1.8864128739,-1.57923322113,4.18679571152
2.563778,-0.0824514673488,-0.997471007322,-1.18845161541,1.9378012303,0.671883585094,1.02776712788,-0.498160260866,100.0,0.133456328546,-0.951451583686,-0.645038921306,0.812242827185,0.416092288714,1.89024782587,-1.57501477396,4.18679571152
2.573766,-0.0820679721519,-0.998237997716,-1.18806812022,1.93818472549,0.672267080291,1.02815062308,-0.497009775275,100.0,0.135373804531,-0.951835078883,-0.645038921306,0.80533991364,0.416859279108,1.89446627304,-1.57079632679,4.18679571152
2.583802,-0.0813009817579,-0.998237997716,-1.18806812022,1.9378012303,0.671500089897,1.02815062308,-0.497393270472,100.0,0.137291280516,-0.951451583686,-0.645038921306,0.798820495291,0.416475783911,1.89830122501,-1.56619438443,4.18679571152
2.593787,-0.0828349625458,-0.998621492913,-1.18730112982,1.9378012303,0.672267080291,1.02853411828,-0.497009775275,100.0,0.138825261304,-0.95221857408,-0.645422416503,0.791917581746,0.416859279108,1.90367015777,-1.56197593726,4.18679571152
2.603837,-0.0816844769549,-0.997471007322,-1.18806812022,1.93818472549,0.672650575488,1.02776712788,-0.497776765669,100.0,0.140359242092,-0.951451583686,-0.645038921306,0.785398163397,0.416859279108,1.90750510974,-1.5577574901,4.18679571152
2.613780,-0.0824514673488,-0.998621492913,-1.18845161541,1.93818472549,0.671883585094,1.02815062308,-0.498160260866,100.0,0.141893222879,-0.951451583686,-0.645038921306,0.779262240246,0.416475783911,1.9124905473,-1.55430603332,4.18679571152
2.623833,-0.080917486561,-0.998237997716,-1.18768462502,1.93818472549,0.672267080291,1.02815062308,-0.498543756063,100.0,0.143810698864,-0.95221857408,-0.644655426109,0.772742821897,0.416859279108,1.91709248966,-1.54855360537,4.18679571152
2.633786,-0.080917486561,-0.997854502519,-1.18768462502,1.93818472549,0.672267080291,1.02776712788,-0.498160260866,100.0,0.145728174849,-0.951451583686,-0.646189406897,0.766223403549,0.416859279108,1.92131093683,-1.5443351582,4.18679571152
2.643765,-0.0816844769549,-0.99900498811,-1.18806812022,1.93818472549,0.672267080291,1.02815062308,-0.498543756063,100.0,0.146495165243,-0.951835078883,-0.645422416503,0.760087480397,0.417242774305,1.9247623936,-1.53896622545,4.18679571152
2.653751,-0.0816844769549,-0.99900498811,-1.18883511061,1.9378012303,0.671500089897,1.02776712788,-0.498543756063,100.0,0.149179631622,-0.951835078883,-0.644655426109,0.752801071655,0.416475783911,1.92974783116,-1.53398078789,4.18679571152
2.663773,-0.0824514673488,-0.997471007322,-1.18768462502,1.9378012303,0.671883585094,1.02815062308,-0.498160260866,100.0,0.150330117213,-0.951451583686,-0.644655426109,0.7470486437,0.417626269502,1.93358278313,-1.52822835993,4.18679571152
2.673840,-0.0813009817579,-0.998621492913,-1.18883511061,1.9378012303,0.672267080291,1.02815062308,-0.497776765669,100.0,0.153398078789,-0.951835078883,-0.644655426109,0.740529225352,0.418009764699,1.9374177351,-1.52285942717,4.18679571152
2.683804,-0.0813009817579,-0.997854502519,-1.18845161541,1.9378012303,0.671883585094,1.02815062308,-0.497776765669,100.0,0.153781573986,-0.951451583686,-0.644655426109,0.734776797397,0.418009764699,1.94201967746,-1.51710699922,4.18679571152
2.693836,-0.0820679721519,-0.997471007322,-1.18845161541,1.9374177351,0.672267080291,1.02968460387,-0.497776765669,100.0,0.15569904997,-0.951451583686,-0.645422416503,0.728640874246,0.418776755093,1.94623812463,-1.51212156166,4.18679571152
2.703840,-0.0820679721519,-0.997854502519,-1.18768462502,1.9378012303,0.671500089897,1.02776712788,-0.498160260866,100.0,0.159150506743,-0.951451583686,-0.644655426109,0.722888446291,0.418393259896,1.9504565718,-1.50598563851,4.18679571152
2.713835,-0.0824514673488,-0.998621492913,-1.18845161541,1.93818472549,0.671883585094,1.02776712788,-0.497776765669,100.0,0.161067982728,-0.951451583686,-0.645038921306,0.716369027942,0.418393259896,1.95429152377,-1.50023321055,4.18679571152
2.723838,-0.0813009817579,-0.997854502519,-1.18768462502,1.93818472549,0.672267080291,1.02815062308,-0.498160260866,100.0,0.16336895391,-0.951835078883,-0.645422416503,0.710616599988,0.418393259896,1.95966045652,-1.4944807826,4.18679571152
2.733834,-0.0820679721519,-0.998237997716,-1.18883511061,1.93818472549,0.671883585094,1.02815062308,-0.497776765669,100.0,0.165669925092,-0.951451583686,-0.645422416503,0.70524766723,0.418393259896,1.9627284181,-1.48757786905,4.18679571152
2.743836,-0.0820679721519,-0.997854502519,-1.18845161541,1.93856822069,0.671883585094,1.02930110867,-0.49892725126,100.0,0.166820410683,-0.951068088489,-0.644655426109,0.699111744079,0.418009764699,1.96694686527,-1.4818254411,4.18679571152
2.753835,-0.0816844769549,-0.997854502519,-1.18845161541,1.9370342399,0.671883585094,1.02815062308,-0.498160260866,100.0,0.168737886667,-0.951451583686,-0.644655426109,0.693359316124,0.41916025029,1.97116531243,-1.47607301314,4.18679571152
2.763771,-0.0828349625458,-0.997854502519,-1.18806812022,1.93818472549,0.671883585094,1.02815062308,-0.497776765669,100.0,0.171422353046,-0.951068088489,-0.645422416503,0.687990383367,0.419543745487,1.9750002644,-1.47032058519,4.18679571152
2.773834,-0.0816844769549,-0.997854502519,-1.18730112982,1.93818472549,0.672267080291,1.02776712788,-0.497393270472,100.0,0.172956333834,-0.95221857408,-0.644655426109,0.681854460215,0.421077726275,1.97960220677,-1.46418466204,4.18679571152
2.783807,-0.080917486561,-0.997854502519,-1.18806812022,1.93818472549,0.671883585094,1.02815062308,-0.497776765669,100.0,0.175257305016,-0.951068088489,-0.644271930912,0.67610203226,0.421461221472,1.98343715874,-1.45804873889,4.18679571152
2.793834,-0.0816844769549,-0.998237997716,-1.18845161541,1.93818472549,0.671883585094,1.02891761347,-0.498160260866,100.0,0.177558276198,-0.950684593292,-0.645038921306,0.670733099503,0.422228211865,1.9880391011,-1.45229631093,4.18679571152
2.803788,-0.0813009817579,-0.997471007322,-1.18768462502,1.93818472549,0.672267080291,1.02815062308,-0.497776765669,100.0,0.180242742577,-0.950684593292,-0.644271930912,0.665364166745,0.421461221472,1.99187405307,-1.44692737817,4.18679571152
2.813793,-0.0820679721519,-0.997087512126,-1.18845161541,1.93818472549,0.671500089897,1.02815062308,-0.497776765669,100.0,0.182927208955,-0.950684593292,-0.644655426109,0.659611738791,0.422228211865,1.99609250024,-1.44079145502,4.18679571152
2.823835,-0.0820679721519,-0.997854502519,-1.18806812022,1.9378012303,0.672650575488,1.02776712788,-0.498160260866,100.0,0.18484468494,-0.949917602898,-0.645038921306,0.655009796427,0.422228211865,1.99992745221,-1.43388854148,4.18679571152
2.833802,-0.080533991364,-0.997854502519,-1.18768462502,1.93818472549,0.671883585094,1.02776712788,-0.497776765669,100.0,0.188296141713,-0.949150612504,-0.645422416503,0.649640863669,0.422995202259,2.00414589937,-1.42660213273,4.18679571152
2.843839,-0.0828349625458,-0.997087512126,-1.18730112982,1.93818472549,0.671883585094,1.02738363269,-0.497776765669,100.0,0.189830122501,-0.949534107701,-0.644655426109,0.644271930912,0.422228211865,2.00874784174,-1.41969921919,4.18679571152
2.853839,-0.0824514673488,-0.997471007322,-1.18845161541,1.93818472549,0.671500089897,1.02738363269,-0.498160260866,100.0,0.192131093683,-0.94838362211,-0.645038921306,0.640436978942,0.422228211865,2.01181580331,-1.41279630564,4.18679571152
2.863805,-0.0824514673488,-0.997854502519,-1.18845161541,1.9378012303,0.6711165947,1.02891761347,-0.497776765669,100.0,0.194432064864,-0.948767117307,-0.645422416503,0.635068046185,0.422228211865,2.01718473607,-1.4051264017,4.18679571152
2.873835,-0.0813009817579,-0.998237997716,-1.18730112982,1.93818472549,0.671500089897,1.02738363269,-0.498160260866,100.0,0.197116531243,-0.947233136519,-0.644655426109,0.630082608624,0.422995202259,2.02025269765,-1.39783999296,4.18679571152
